id_autor|id_idioma|link|idioma|desIdioma
52766947347684|0|527669473476840|EN|Inglês
52766947347684|1|527669473476841|ES|Espanhol
90984656876701|0|909846568767010|EN|Inglês
90984656876701|1|909846568767011|ES|Espanhol
05192574786909|0|051925747869090|EN|Inglês
05192574786909|1|051925747869091|ES|Espanhol
16229039021964|0|162290390219640|EN|Inglês
16229039021964|1|162290390219641|FR|Francês
34654364871574|0|346543648715740|EN|Inglês
34654364871574|1|346543648715741|ES|Espanhol
06766365983082|0|067663659830820|EN|Inglês
98675521406529|0|986755214065290|EN|Inglês
57916344728478|0|579163447284780|ES|Espanhol
57916344728478|1|579163447284781|EN|Inglês
57916344728478|2|579163447284782|FR|Francês
00141044144026|0|001410441440260|EN|Inglês
00141044144026|1|001410441440261|ES|Espanhol
96928965160154|0|969289651601540|EN|Inglês
96928965160154|1|969289651601541|PT|Português
96928965160154|2|969289651601542|FR|Francês
11224988123909|0|112249881239090|EN|Inglês
11224988123909|1|112249881239091|IT|Italiano
54800879216391|0|548008792163910|EN|Inglês
54800879216391|1|548008792163911|ES|Espanhol
61123363747622|0|611233637476220|PT|Português
61123363747622|1|611233637476221|EN|Inglês
61123363747622|2|611233637476222|FR|Francês
62417828475021|0|624178284750210|PT|Português
62417828475021|1|624178284750211|ES|Espanhol
62417828475021|2|624178284750212|FR|Francês
62417828475021|3|624178284750213|EN|Inglês
53331129592565|0|533311295925650|EN|Inglês
37213527269640|0|372135272696400|EN|Inglês
37213527269640|1|372135272696401|IT|Italiano
37213527269640|2|372135272696402|ES|Espanhol
78313420727012|0|783134207270120|EN|Inglês
30108534667053|0|301085346670530|ES|Espanhol
30108534667053|1|301085346670531|EN|Inglês
50208006499503|0|502080064995030|EN|Inglês
50208006499503|1|502080064995031|FR|Francês
20074339500884|0|200743395008840|EN|Inglês
20074339500884|1|200743395008841|ES|Espanhol
59360551958223|0|593605519582230|EN|Inglês
53644979334446|0|536449793344460|EN|Inglês
53644979334446|1|536449793344461|ES|Espanhol
95549254894676|0|955492548946760|EN|Inglês
95549254894676|1|955492548946761|ES|Espanhol
95549254894676|2|955492548946762|FR|Francês
96396403551589|0|963964035515890|EN|Inglês
96396403551589|1|963964035515891|ES|Espanhol
20983700665674|0|209837006656740|EN|Inglês
20983700665674|1|209837006656741|ES|Espanhol
20983700665674|2|209837006656742|FR|Francês
47322371078876|0|473223710788760|ES|Espanhol
47322371078876|1|473223710788761|EN|Inglês
47322371078876|2|473223710788762|FR|Francês
06982791711079|0|069827917110790|EN|Inglês
76285432699286|0|762854326992860|EN|Inglês
76285432699286|1|762854326992861|ES|Espanhol
76285432699286|2|762854326992862|FR|Francês
76285432699286|3|762854326992863|IT|Italiano
90918018254837|0|909180182548370|EN|Inglês
70301102971417|0|703011029714170|EN|Inglês
70301102971417|1|703011029714171|FR|Francês
70301102971417|2|703011029714172|ES|Espanhol
33390666972274|0|333906669722740|EN|Inglês
33390666972274|1|333906669722741|FR|Francês
33390666972274|2|333906669722742|ES|Espanhol
33390666972274|3|333906669722743|IT|Italiano
33390666972274|4|333906669722744|DE|Alemão
10395336626784|0|103953366267840|PT|Português
10395336626784|1|103953366267841|EN|Inglês
67550073410814|0|675500734108140|PT|Português
67550073410814|1|675500734108141|EN|Inglês
67550073410814|2|675500734108142|FR|Francês
67550073410814|3|675500734108143|AR|Árabe
67707937273645|0|677079372736450|EN|Inglês
59786703302186|0|597867033021860|ES|Espanhol
59786703302186|1|597867033021861|EN|Inglês
59786703302186|2|597867033021862|PT|Português
15640846525832|0|156408465258320|EN|Inglês
15640846525832|1|156408465258321|FR|Francês
15640846525832|2|156408465258322|ES|Espanhol
72650483087124|0|726504830871240|EN|Inglês
72650483087124|1|726504830871241|ES|Espanhol
84028701061631|0|840287010616310|EN|Inglês
23190806293435|0|231908062934350|EN|Inglês
22156407119643|0|221564071196430|EN|Inglês
22156407119643|1|221564071196431|ES|Espanhol
22156407119643|2|221564071196432|CA|Catalão
22156407119643|3|221564071196433|FR|Francês
69165171803086|0|691651718030860|EN|Inglês
13632275743224|0|136322757432240|EN|Inglês
13632275743224|1|136322757432241|ES|Espanhol
08625488499291|0|086254884992910|RU|Russo
08625488499291|1|086254884992911|PT|Português
08625488499291|2|086254884992912|EN|Inglês
08625488499291|3|086254884992913|ES|Espanhol
49503624476658|0|495036244766580|PT|Português
49503624476658|1|495036244766581|EN|Inglês
88737883917556|0|887378839175560|EN|Inglês
02011461580302|0|020114615803020|EN|Inglês
02011461580302|1|020114615803021|IT|Italiano
29277327197863|0|292773271978630|EN|Inglês
91457167625888|0|914571676258880|EN|Inglês
91457167625888|1|914571676258881|ES|Espanhol
91457167625888|2|914571676258882|FR|Francês
91457167625888|3|914571676258883|IT|Italiano
78897709136226|0|788977091362260|EN|Inglês
78897709136226|1|788977091362261|ES|Espanhol
75475724821407|0|754757248214070|PT|Português
75475724821407|1|754757248214071|ES|Espanhol
75475724821407|2|754757248214072|EN|Inglês
48490713417429|0|484907134174290|EN|Inglês
48490713417429|1|484907134174291|ES|Espanhol
68311142108150|0|683111421081500|EN|Inglês
38180908110992|0|381809081109920|EN|Inglês
94077169198868|0|940771691988680|FR|Francês
94077169198868|1|940771691988681|EN|Inglês
94077169198868|2|940771691988682|ES|Espanhol
94077169198868|3|940771691988683|IT|Italiano
08352373545558|0|083523735455580|EN|Inglês
08352373545558|1|083523735455581|ES|Espanhol
65200381215763|0|652003812157630|EN|Inglês
65200381215763|1|652003812157631|FR|Francês
06751604362704|0|067516043627040|EN|Inglês
39918789532782|0|399187895327820|EN|Inglês
39918789532782|1|399187895327821|ES|Espanhol
93312418462217|0|933124184622170|EN|Inglês
09990426692102|0|099904266921020|EN|Inglês
09990426692102|1|099904266921021|ES|Espanhol
66155367392756|0|661553673927560|EN|Inglês
66155367392756|1|661553673927561|ES|Espanhol
62030464509136|0|620304645091360|EN|Inglês
79304660057174|0|793046600571740|EN|Inglês
80237710168437|0|802377101684370|EN|Inglês
80237710168437|1|802377101684371|ES|Espanhol
80237710168437|2|802377101684372|PT|Português
54770701253859|0|547707012538590|EN|Inglês
54770701253859|1|547707012538591|RU|Russo
54770701253859|2|547707012538592|ES|Espanhol
54770701253859|3|547707012538593|PT|Português
39587497979716|0|395874979797160|EN|Inglês
39587497979716|1|395874979797161|PT|Português
80764911708235|0|807649117082350|EN|Inglês
64128166821453|0|641281668214530|ES|Espanhol
64128166821453|1|641281668214531|PT|Português
64128166821453|2|641281668214532|EN|Inglês
74329555744941|0|743295557449410|EN|Inglês
74329555744941|1|743295557449411|PT|Português
74329555744941|2|743295557449412|ES|Espanhol
74329555744941|3|743295557449413|FR|Francês
05044530923158|0|050445309231580|EN|Inglês
92078307765869|0|920783077658690|EN|Inglês
92078307765869|1|920783077658691|ES|Espanhol
65437321038162|0|654373210381620|EN|Inglês
65437321038162|1|654373210381621|FR|Francês
98465187451625|0|984651874516250|EN|Inglês
98465187451625|1|984651874516251|ES|Espanhol
98465187451625|2|984651874516252|DE|Alemão
54618333246163|0|546183332461630|EN|Inglês
54618333246163|1|546183332461631|JA|Japonês
54618333246163|2|546183332461632|FR|Francês
74012247711818|0|740122477118180|EN|Inglês
74012247711818|1|740122477118181|ES|Espanhol
74012247711818|2|740122477118182|FR|Francês
16501273540746|0|165012735407460|EN|Inglês
16501273540746|1|165012735407461|ES|Espanhol
16501273540746|2|165012735407462|FR|Francês
04491358206504|0|044913582065040|EN|Inglês
42736330192292|0|427363301922920|PT|Português
42736330192292|1|427363301922921|EN|Inglês
42736330192292|2|427363301922922|FR|Francês
42736330192292|3|427363301922923|EO|Esperanto
15210533272570|0|152105332725700|PT|Português
15210533272570|1|152105332725701|EN|Inglês
87264889300859|0|872648893008590|EN|Inglês
55512066015364|0|555120660153640|EN|Inglês
55512066015364|1|555120660153641|ES|Espanhol
34643159921174|0|346431599211740|EN|Inglês
88243316093067|0|882433160930670|ES|Espanhol
88243316093067|1|882433160930671|FR|Francês
88243316093067|2|882433160930672|EN|Inglês
68265522433921|0|682655224339210|EN|Inglês
65071050875729|0|650710508757290|EN|Inglês
65071050875729|1|650710508757291|ES|Espanhol
65071050875729|2|650710508757292|PT|Português
65071050875729|3|650710508757293|FR|Francês
12577035083946|0|125770350839460|PT|Português
12577035083946|1|125770350839461|EN|Inglês
12577035083946|2|125770350839462|FR|Francês
32029136914154|0|320291369141540|EN|Inglês
32029136914154|1|320291369141541|ES|Espanhol
19338473025249|0|193384730252490|EN|Inglês
19338473025249|1|193384730252491|FR|Francês
55794251567189|0|557942515671890|EN|Inglês
55794251567189|1|557942515671891|FR|Francês
55794251567189|2|557942515671892|ES|Espanhol
55794251567189|3|557942515671893|PT|Português
72856771871140|0|728567718711400|EN|Inglês
72856771871140|1|728567718711401|FR|Francês
61369875554474|0|613698755544740|EN|Inglês
56516366590574|0|565163665905740|PT|Português
56516366590574|1|565163665905741|EN|Inglês
56516366590574|2|565163665905742|JA|Japonês
02055658348947|0|020556583489470|EN|Inglês
76845126701757|0|768451267017570|EN|Inglês
76845126701757|1|768451267017571|FR|Francês
76845126701757|2|768451267017572|ES|Espanhol
71595469074043|0|715954690740430|EN|Inglês
71595469074043|1|715954690740431|ES|Espanhol
71595469074043|2|715954690740432|PT|Português
71595469074043|3|715954690740433|FR|Francês
04624792247041|0|046247922470410|EN|Inglês
04624792247041|1|046247922470411|FR|Francês
41241191405189|0|412411914051890|EN|Inglês
41241191405189|1|412411914051891|IT|Italiano
41241191405189|2|412411914051892|DE|Alemão
86779090155155|0|867790901551550|EN|Inglês
90481250317107|0|904812503171070|EN|Inglês
90481250317107|1|904812503171071|FR|Francês
83470904032169|0|834709040321690|EN|Inglês
83470904032169|1|834709040321691|FR|Francês
26340379702667|0|263403797026670|PT|Português
26340379702667|1|263403797026671|EN|Inglês
26340379702667|2|263403797026672|ES|Espanhol
26340379702667|3|263403797026673|FR|Francês
26340379702667|4|263403797026674|NL|Holandês
76389048119967|0|763890481199670|PT|Português
76389048119967|1|763890481199671|EN|Inglês
76389048119967|2|763890481199672|ES|Espanhol
81478169272902|0|814781692729020|EN|Inglês
81478169272902|1|814781692729021|ES|Espanhol
49769555918820|0|497695559188200|EN|Inglês
49769555918820|1|497695559188201|ES|Espanhol
25785594266142|0|257855942661420|EN|Inglês
01470121643212|0|014701216432120|ES|Espanhol
01470121643212|1|014701216432121|EN|Inglês
01470121643212|2|014701216432122|IT|Italiano
01470121643212|3|014701216432123|FR|Francês
79088632603086|0|790886326030860|EN|Inglês
05575132651501|0|055751326515010|PT|Português
05575132651501|1|055751326515011|EN|Inglês
05575132651501|2|055751326515012|ES|Espanhol
05575132651501|3|055751326515013|FR|Francês
39094922807906|0|390949228079060|FR|Francês
39094922807906|1|390949228079061|EN|Inglês
39094922807906|2|390949228079062|PT|Português
39094922807906|3|390949228079063|ES|Espanhol
41908602444068|0|419086024440680|EN|Inglês
12421382190096|0|124213821900960|EN|Inglês
12421382190096|1|124213821900961|ES|Espanhol
12421382190096|2|124213821900962|FR|Francês
83707899231728|0|837078992317280|EN|Inglês
83707899231728|1|837078992317281|ES|Espanhol
83707899231728|2|837078992317282|FR|Francês
63308973406153|0|633089734061530|EN|Inglês
63308973406153|1|633089734061531|ES|Espanhol
63308973406153|2|633089734061532|FR|Francês
80439997738726|0|804399977387260|EN|Inglês
80439997738726|1|804399977387261|ES|Espanhol
55830024645248|0|558300246452480|PT|Português
55830024645248|1|558300246452481|EN|Inglês
55830024645248|2|558300246452482|ES|Espanhol
58322041606755|0|583220416067550|EN|Inglês
58322041606755|1|583220416067551|FR|Francês
11889804388987|0|118898043889870|EN|Inglês
14774970277777|0|147749702777770|EN|Inglês
78976365265699|0|789763652656990|EN|Inglês
78976365265699|1|789763652656991|PT|Português
08784366533805|0|087843665338050|EN|Inglês
08784366533805|1|087843665338051|ES|Espanhol
63112421234560|0|631124212345600|ES|Espanhol
63112421234560|1|631124212345601|EN|Inglês
63112421234560|2|631124212345602|DE|Alemão
44456916425602|0|444569164256020|EN|Inglês
44456916425602|1|444569164256021|JA|Japonês
44456916425602|2|444569164256022|ES|Espanhol
26851493382302|0|268514933823020|PT|Português
26851493382302|1|268514933823021|EN|Inglês
53892715674953|0|538927156749530|EN|Inglês
53892715674953|1|538927156749531|ES|Espanhol
03732822984772|0|037328229847720|EN|Inglês
03732822984772|1|037328229847721|FR|Francês
03732822984772|2|037328229847722|PT|Português
75665247783149|0|756652477831490|ES|Espanhol
75665247783149|1|756652477831491|EN|Inglês
75665247783149|2|756652477831492|PT|Português
98932599459550|0|989325994595500|EN|Inglês
98932599459550|1|989325994595501|PT|Português
98932599459550|2|989325994595502|ES|Espanhol
03935450457957|0|039354504579570|EN|Inglês
03935450457957|1|039354504579571|ES|Espanhol
55773595757890|0|557735957578900|PT|Português
55773595757890|1|557735957578901|EN|Inglês
55773595757890|2|557735957578902|FR|Francês
37216229384474|0|372162293844740|FR|Francês
37216229384474|1|372162293844741|EN|Inglês
37216229384474|2|372162293844742|PT|Português
57220095883126|0|572200958831260|PT|Português
57220095883126|1|572200958831261|EN|Inglês
57220095883126|2|572200958831262|ES|Espanhol
99280315770588|0|992803157705880|EN|Inglês
99280315770588|1|992803157705881|ES|Espanhol
99280315770588|2|992803157705882|FR|Francês
99280315770588|3|992803157705883|PT|Português
91584501668092|0|915845016680920|ES|Espanhol
91584501668092|1|915845016680921|IT|Italiano
91584501668092|2|915845016680922|EN|Inglês
44540976891191|0|445409768911910|EN|Inglês
16601437290797|0|166014372907970|ES|Espanhol
16601437290797|1|166014372907971|EN|Inglês
16601437290797|2|166014372907972|FR|Francês
28665895671234|0|286658956712340|EN|Inglês
28665895671234|1|286658956712341|ES|Espanhol
22812885426756|0|228128854267560|EN|Inglês
22812885426756|1|228128854267561|DE|Alemão
22812885426756|2|228128854267562|ES|Espanhol
22812885426756|3|228128854267563|FR|Francês
22812885426756|4|228128854267564|EL|Grego
77251811278890|0|772518112788900|EN|Inglês
87231065057783|0|872310650577830|EN|Inglês
87231065057783|1|872310650577831|ES|Espanhol
87231065057783|2|872310650577832|FR|Francês
30834373757509|0|308343737575090|EN|Inglês
30834373757509|1|308343737575091|FR|Francês
30834373757509|2|308343737575092|DE|Alemão
30834373757509|3|308343737575093|IT|Italiano
30834373757509|4|308343737575094|ES|Espanhol
30834373757509|5|308343737575095|PT|Português
19401023704069|0|194010237040690|PT|Português
19401023704069|1|194010237040691|EN|Inglês
19401023704069|2|194010237040692|FR|Francês
19401023704069|3|194010237040693|ES|Espanhol
47736202551565|0|477362025515650|ES|Espanhol
47736202551565|1|477362025515651|EN|Inglês
11653516123651|0|116535161236510|EN|Inglês
53959132862278|0|539591328622780|ES|Espanhol
53959132862278|1|539591328622781|EN|Inglês
53959132862278|2|539591328622782|FR|Francês
53959132862278|3|539591328622783|IT|Italiano
53959132862278|4|539591328622784|PT|Português
55487141833418|0|554871418334180|DE|Alemão
55487141833418|1|554871418334181|EN|Inglês
55487141833418|2|554871418334182|ES|Espanhol
52415038078829|0|524150380788290|EN|Inglês
52415038078829|1|524150380788291|ES|Espanhol
52415038078829|2|524150380788292|PT|Português
94751833227700|0|947518332277000|EN|Inglês
94751833227700|1|947518332277001|ES|Espanhol
52533036815915|0|525330368159150|PT|Português
52533036815915|1|525330368159151|JA|Japonês
52533036815915|2|525330368159152|EN|Inglês
52533036815915|3|525330368159153|FR|Francês
52533036815915|4|525330368159154|ES|Espanhol
00232298849115|0|002322988491150|EN|Inglês
00232298849115|1|002322988491151|ES|Espanhol
04285515651967|0|042855156519670|ES|Espanhol
04285515651967|1|042855156519671|PT|Português
04285515651967|2|042855156519672|EN|Inglês
66019450390663|0|660194503906630|EN|Inglês
66019450390663|1|660194503906631|ES|Espanhol
38872069979776|0|388720699797760|EN|Inglês
38872069979776|1|388720699797761|ES|Espanhol
98967801089430|0|989678010894300|EN|Inglês
